::1 - [27/February/2014 12:04:29] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:04:52] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:05:34] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:06:10] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:06:19] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:06:45] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:06:56] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:07:12] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:07:18] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:09:08] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:09:29] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:10:07] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:10:31] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:10:39] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:10:48] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:11:04] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:11:09] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:11:38] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:11:52] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:12:00] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:12:13] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:12:14] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:12:15] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:12:46] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:17:34] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:17:38] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:17:51] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:19:04] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:19:18] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:19:26] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:43:36] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:45:17] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:45:43] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:47:53] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:48:59] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:51:05] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:51:25] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:51:44] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:51:49] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:55:37] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:56:14] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:56:23] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:56:26] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 12:56:27] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:06:32] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:06:33] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:07:52] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:10:31] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:11:11] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:12:08] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:12:52] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:13:21] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:14:00] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:15:25] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:16:41] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:17:06] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:17:34] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:17:50] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:01] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:03] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:04] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:05] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:06] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:07] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:08] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:09] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:10] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:19:15] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:20:13] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:35:19] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:35:52] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 01:40:40] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 04:05:16] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 04:35:34] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 04:38:25] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 04:40:14] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 05:26:30] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 05:27:10] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 05:27:21] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 05:28:18] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
::1 - [27/February/2014 05:28:54] /Battle/player/player_admin.php Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
